OBJECTID,ADDRESS,OWNERSHIP_TYPE,BUILDING_USE,USE_CODE,USE_DESCRIPTION,USE_LONG_DESCRIPTION,AGENCY,OWNERNAME,OWNERNAME2,WARD,ANC,ZONING,SITENAME,PROPTYPE,UNITS,MAR_ID,SHAPEAREA,SHAPELEN
116824,1848 ALABAMA AVENUE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-B,HENSON RIDGE:  1848 ALABAMA AVENUE SE,Residential-Single Family (Row,0,299023,0,0
116827,1544 ALABAMA AVENUE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,CG/W-2,HENSON RIDGE:  1544 ALABAMA AVENUE SE,Residential-Single Family (Row,0,301315,0,0
116850,3267 STANTON ROAD SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-B,HENSON RIDGE:  3267 STANTON ROAD SE,Residential-Single Family (Row,0,37508,0,0
116854,4879 F STREET SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7E,R-5-A,GLENCREST:  4879 F STREET SE,Residential-Single Family (Row,0,305199,0,0
116855,5751 EAST CAPITOL STREET SE,PUBLIC / PRIVATE,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,EASAT CAPITOL FAMILY RENTAL LP,7,ANC 7C,FH-TSP/R-1-A,CAPITOL GATEWAY:  5751 EAST CAPITOL STREET SE,Residential-Single Family (Row,0,303559,0,0
116885,1850 BRUCE PLACE SE,PUBLIC,PUBLIC HOUSING,013,Residential-Semi-Detached-Single-Family,"(Class 1 or 2) : Structure with 1 dwelling place, 1 wall built as common wall with another structure, 3 exposed walls; primarily used as abode.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1850 BRUCE PLACE SE,Residential-Single Family (Sem,0,299028,0,0
116886,1012 3RD STREET SW,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,6,ANC 6D,R-5-A,GREENLEAF GARDENS,Residential-Apartment (Walkup),0,147247,0,0
116887,3254 15TH PLACE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  3254 15TH PLACE SE,Residential-Single Family (Row,0,303511,0,0
116888,1818 ALABAMA AVENUE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1818 ALABAMA AVENUE SE,Residential-Single Family (Row,0,277976,0,0
116889,3276 15TH PLACE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  3276 15TH PLACE SE,Residential-Single Family (Row,0,303522,0,0
116895,5714 SOUTHERN AVENUE SE,PUBLIC / PRIVATE,PUBLIC HOUSING,013,Residential-Semi-Detached-Single-Family,"(Class 1 or 2) : Structure with 1 dwelling place, 1 wall built as common wall with another structure, 3 exposed walls; primarily used as abode.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,EAST CAPITOL FAMILY RENTAL LP,7,ANC 7C,R-2,CAPITOL GATEWAY:  5714 SOUTHERN AVENUE SE,Residential-Single Family (Sem,0,304527,0,0
116901,907 VARNEY STREET SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8E,R-2,WHEELER CREEK:  907 VARNEY STREET SE,Residential-Single Family (Row,0,278751,0,0
116921,5037 QUEEN'S STROLL PLACE SE,PUBLIC,PUBLIC HOUSING,023,Residential Flats-Less than 5,"(Class 1 or 2) : Structure with more than 1 single family unit, less than 5; usually self-contained, under 1 roof; few accessory uses; in some cases, owner occupies 1 unit; built for this use.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7E,R-5-A,GLENCREST:  5037 QUEENS STROLL PLACE SE,Residential-Flats (Less Than 5,4,305293,0,0
116924,1500 TUBMAN ROAD SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1500 TUBMAN ROAD SE,Residential-Single Family (Row,0,304585,0,0
116926,1502 TUBMAN ROAD SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1502 TUBMAN ROAD SE,Residential-Single Family (Row,0,303423,0,0
116928,5747 EAST CAPITOL STREET SE,PUBLIC / PRIVATE,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,EAST CAPITOL HOMEOWNERSHIP LLC,7,ANC 7C,R-2,CAPITOL GATEWAY:  5747 EAST CAPITOL STREET SE,Residential-Single Family (Row,0,303557,0,0
116929,1475 BRUCE STREET SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1475 BRUCE STREET SE,Residential-Single Family (Row,0,305674,0,0
116935,5357 CLAY TERRACE NE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7C,R-5-A,RICHARDSON DWELLINGS,Residential-Apartment (Walkup),0,148861,0,0
116947,176 56TH PLACE SE,PUBLIC / PRIVATE,PUBLIC HOUSING,013,Residential-Semi-Detached-Single-Family,"(Class 1 or 2) : Structure with 1 dwelling place, 1 wall built as common wall with another structure, 3 exposed walls; primarily used as abode.",DCHA,EAST CAPITOL HOMEOWNERSHIP LLC,DISTRICT OF COLUMBIA HOUSING AUTHORITY,7,ANC 7C,R-2,CAPITOL GATEWAY:  176 56TH PLACE SE,Residential-Single Family (Sem,0,152220,0,0
116952,1820 ALABAMA AVENUE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1820 ALABAMA AVENUE SE,Residential-Single Family (Row,0,277977,0,0
116953,4891 F STREET SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7E,R-5-A,GLENCREST:  4891 F STREET SE,Residential-Single Family (Row,0,305205,0,0
116954,5230 BANKS PLACE NE,PUBLIC,PUBLIC HOUSING,029,"Residential-Mutlifamily, Misc",(Class 2) : All other residential multi-family uses not otherwise noted. ,DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7C,R-2,RICHARDSON DWELLINGS,Residential-Multifamily (Misce,0,148795,0,0
116956,11 R STREET NE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,5,ANC 5F,R-4,LINCOLN ROAD:  11 R STREET NE,Residential-Apartment (Walkup),17,74509,0,0
116958,1813 BRUCE PLACE SE,PUBLIC,PUBLIC HOUSING,013,Residential-Semi-Detached-Single-Family,"(Class 1 or 2) : Structure with 1 dwelling place, 1 wall built as common wall with another structure, 3 exposed walls; primarily used as abode.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1813 BRUCE PLACE SE,Residential-Single Family (Sem,0,298963,0,0
116962,4432 G STREET SE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7E,R-5-A,BENNING TERRACE,Residential-Apartment (Walkup),9,290830,0,0
116963,2014 BRUCE PLACE SE,PUBLIC,PUBLIC HOUSING,013,Residential-Semi-Detached-Single-Family,"(Class 1 or 2) : Structure with 1 dwelling place, 1 wall built as common wall with another structure, 3 exposed walls; primarily used as abode.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  2014 BRUCE PLACE SE,Residential-Single Family (Sem,0,299087,0,0
116968,1505 BRUCE PLACE SE,PUBLIC,PUBLIC HOUSING,013,Residential-Semi-Detached-Single-Family,"(Class 1 or 2) : Structure with 1 dwelling place, 1 wall built as common wall with another structure, 3 exposed walls; primarily used as abode.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1505 BRUCE PLACE SE,Residential-Single Family (Sem,0,303427,0,0
116969,69 O STREET SW,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,6,ANC 6D,R-4,JAMES CREEK DWELLINGS,Residential-Apartment (Walkup),0,291051,0,0
116970,60 N STREET SW,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,6,ANC 6D,R-4,JAMES CREEK DWELLINGS,Residential-Apartment (Walkup),0,147321,0,0
116971,143 58TH STREET SE,PUBLIC / PRIVATE,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,EAST CAPITOL FAMILY RENTAL LP,7,ANC 7C,R-2,CAPITOL GATEWAY:  143 58TH STREET SE,Residential-Single Family (Row,0,302607,0,0
116972,1512 ALABAMA AVENUE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1512 ALABAMA AVENUE SE,Residential-Single Family (Row,0,301299,0,0
116975,725 21ST STREET NE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,5,ANC 5D,R-5-B,LANGSTON TERRACE,Residential-Apartment (Walkup),0,155709,0,0
116976,5055 KIMI GRAY COURT SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7E,R-5-A,GLENCREST:  5055 KIMI GRAY COURT SE,Residential-Single Family (Row,0,305316,0,0
116977,1764 STANTON TERRACE SE,PUBLIC,PUBLIC HOUSING,023,Residential Flats-Less than 5,"(Class 1 or 2) : Structure with more than 1 single family unit, less than 5; usually self-contained, under 1 roof; few accessory uses; in some cases, owner occupies 1 unit; built for this use.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1764 STANTON TERRACE SE,Residential-Flats (Less Than 5,2,56388,0,0
116979,1128 SUMNER RD SE WASHINGTON DC 20020,PUBLIC,PUBLIC HOUSING,091,Vacant-True,(Class 4): Lot not improved with a structure,DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,BF-1A,BARRY FARM DWELLINGS:  1138 SUMNER ROAD SE,Vacant-True,0,,0,0
116982,119 57TH PLACE SE,PUBLIC / PRIVATE,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,EAST CAPITOL FAMILY RENTAL LP,DISTRICT OF COLUMBIA HOUSING AUTHORITY,7,ANC 7C,R-2,CAPITOL GATEWAY:  119 57TH PLACE SE,Residential-Single Family (Row,0,303770,0,0
116985,323 53RD STREET NE,PUBLIC,PUBLIC HOUSING,029,"Residential-Mutlifamily, Misc",(Class 2) : All other residential multi-family uses not otherwise noted. ,DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7C,R-5-A,RICHARDSON DWELLINGS,Residential-Multifamily (Misce,0,148880,0,0
116986,1520 ALABAMA AVENUE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1520 ALABAMA AVENUE SE,Residential-Single Family (Row,0,301303,0,0
116987,5071 KIMI GRAY COURT SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7E,R-5-A,GLENCREST:  5071 KIMI GRAY COURT SE,Residential-Single Family (Row,0,305341,0,0
116991,1844 ALABAMA AVENUE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1844 ALABAMA AVENUE SE,Residential-Single Family (Row,0,299015,0,0
116992,1750 BRUCE PLACE SE,PUBLIC,PUBLIC HOUSING,013,Residential-Semi-Detached-Single-Family,"(Class 1 or 2) : Structure with 1 dwelling place, 1 wall built as common wall with another structure, 3 exposed walls; primarily used as abode.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1750 BRUCE PLACE SE,Residential-Single Family (Sem,0,300343,0,0
116993,1896 ALABAMA AVENUE SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1896 ALABAMA AVENUE SE,Residential-Single Family (Row,0,299079,0,0
116995,5725 EAST CAPITOL STREET SE,PUBLIC / PRIVATE,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,EAST CAPITOL HOMEOWNERSHIP LLC,DISTRICT OF COLUMBIA HOUSING AUTHORITY,7,ANC 7C,R-2,CAPITOL GATEWAY:  5725 EAST CAPITOL STREET SE,Residential-Single Family (Row,0,288717,0,0
116996,4016 WHEELER ROAD SE,PUBLIC,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8E,R-2,WHEELER CREEK:  4016 WHEELER ROAD SE,Residential-Single Family (Row,0,278470,0,0
116997,214 I STREET SW,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,6,ANC 6D,R-5-A,GREENLEAF GARDENS,Residential-Apartment (Walkup),0,147300,0,0
116998,3217 HENSON ROAD SE,PUBLIC,PUBLIC HOUSING,013,Residential-Semi-Detached-Single-Family,"(Class 1 or 2) : Structure with 1 dwelling place, 1 wall built as common wall with another structure, 3 exposed walls; primarily used as abode.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  3217 HENSON ROAD SE,Residential-Single Family (Sem,0,305704,0,0
117001,2458 ELVANS ROAD SE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8B,R-3,ELVANS ROAD,Residential-Apartment (Walkup),0,287070,0,0
117009,1420 TOBIAS DRIVE SE,PUBLIC,PUBLIC HOUSING,013,Residential-Semi-Detached-Single-Family,"(Class 1 or 2) : Structure with 1 dwelling place, 1 wall built as common wall with another structure, 3 exposed walls; primarily used as abode.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1420 TOBIAS DRIVE SE,Residential-Single Family (Sem,0,305675,0,0
117012,1501 SHIPPEN LANE SE,PUBLIC,PUBLIC HOUSING,023,Residential Flats-Less than 5,"(Class 1 or 2) : Structure with more than 1 single family unit, less than 5; usually self-contained, under 1 roof; few accessory uses; in some cases, owner occupies 1 unit; built for this use.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1501 SHIPPEN LANE SE,Residential-Flats (Less Than 5,2,308989,0,0
117013,4720 ALABAMA AVENUE SE,PUBLIC,PUBLIC HOUSING,021,Residential-Apartment-Walk-Up,"(Class 2) : Structure of 6 or more units; 1 owner; owner's motivation is to earn investment income; no units higher than 3rd floor; no elevator; may have accessory uses.",DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,7,ANC 7E,R-5-A,BENNING TERRACE,Residential-Apartment (Walkup),1,150836,0,0
117016,1804 ALABAMA AVENUE SE,PUBLIC,PUBLIC HOUSING,019,Residential-Single-Family-Misc,(Class 1 or 2) : All other residential-single family uses not otherwise coded. ,DCHA,DISTRICT OF COLUMBIA HOUSING AUTHORITY,,8,ANC 8C,R-5-A,HENSON RIDGE:  1804 ALABAMA AVENUE SE,Residential-Single Family (Mis,0,277969,0,0
117018,5727 EAST CAPITOL STREET SE,PUBLIC / PRIVATE,PUBLIC HOUSING,011,Residential-Row-Single-Family,"(Class 1 or 2) : Single family dwelling with 2 walls build as common walls with another structure, 2 exposed walls; primarily used as a place of abode. ",DCHA,EAST CAPITOL HOMEOWNERSHIP LLC,DISTRICT OF COLUMBIA HOUSING AUTHORITY,7,ANC 7C,R-2,CAPITOL GATEWAY:  5727 EAST CAPITOL STREET SE,Residential-Single Family (Row,0,306465,0,0
